year,rank,title,artist,title_clean,artist_clean,primary_artist,spotify_id,spotify_title,spotify_artist,spotify_album,album_type,release_date,release_date_precision,popularity,explicit,duration_ms,disc_number,track_number,isrc,spotify_url,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,audio_features_available
2020,36,"""No Guidance""",Chris Brown featuring Drake,no guidance,chris brown featuring drake,chris brown,6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),"Chris Brown, Drake",Indigo,album,2019-06-28,day,80,True,260645,1,11,USRC11901583,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,,,,,,,,,,,,,,False
2020,37,"""My Oh My""",Camila Cabello featuring DaBaby,my oh my,camila cabello featuring dababy,camila cabello,2ONOyrMhqho3oajY2tpC2n,My Oh My (feat. DaBaby & Gunna) - Remix,"Camila Cabello, Gunna, DaBaby",My Oh My (feat. DaBaby & Gunna) [Remix],single,2020-05-01,day,42,False,179935,1,1,USSM12002313,https://open.spotify.com/track/2ONOyrMhqho3oajY2tpC2n,,,,,,,,,,,,,,False
2020,38,"""Dynamite""",BTS,dynamite,bts,bts,5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,BE,album,2020-11-20,day,83,False,199053,1,8,QM7282022872,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,,,,,,,,,,,,,,False
2020,39,"""Go Crazy""",Chris Brown and Young Thug,go crazy,chris brown and young thug,chris brown and young thug,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,"Chris Brown, Young Thug",Slime & B,album,2020-05-08,day,80,True,176960,1,2,USRC12001468,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,,,,,,,,,,,,,,False
2020,40,"""High Fashion""",Roddy Ricch featuring Mustard,high fashion,roddy ricch featuring mustard,roddy ricch,07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),"Roddy Ricch, Mustard",Please Excuse Me for Being Antisocial,album,2019-12-06,day,73,True,220486,1,11,USAT21906985,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,,,,,,,,,,,,,,False
2020,42,"""Woah""",Lil Baby,woah,lil baby,lil baby,02RCbjb9czvQKNGBmEmWob,Woah,Lil Baby,My Turn,album,2020-02-28,day,68,True,183011,1,5,USUG11902877,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,,,,,,,,,,,,,,False
2020,43,"""Death Bed""",Powfu featuring Beabadoobee,death bed,powfu featuring beabadoobee,powfu,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),"Powfu, beabadoobee",death bed (coffee for your head),single,2020-02-08,day,83,False,173333,1,1,USSM12000925,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,,,,,,,,,,,,,,False
2020,44,"""Señorita""",Shawn Mendes and Camila Cabello,señorita,shawn mendes and camila cabello,shawn mendes and camila cabello,6v3KW9xbzN5yKLt9YKDYA2,Señorita,"Shawn Mendes, Camila Cabello",Shawn Mendes (Deluxe),album,2019-06-19,day,82,False,190799,1,1,USUM71911283,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,,,,,,,,,,,,,,False
2020,45,"""Highest in the Room""",Travis Scott,highest in the room,travis scott,travis scott,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,single,2019-10-04,day,85,True,175720,1,1,USSM11904276,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,,,,,,,,,,,,,,False
2020,46,"""Bad Guy""",Billie Eilish,bad guy,billie eilish,billie eilish,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",album,2019-03-29,day,83,False,194087,1,2,USUM71900764,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,,,,,,,,,,,,,,False
2020,48,"""Rain on Me""",Lady Gaga and Ariana Grande,rain on me,lady gaga and ariana grande,lady gaga and ariana grande,7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Chromatica,album,2020-05-29,day,74,False,182200,1,4,USUM72004304,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,,,,,,,,,,,,,,False
2020,50,"""Ritmo (Bad Boys for Life)""",Black Eyed Peas and J Balvin,ritmo (bad boys for life),black eyed peas and j balvin,black eyed peas and j balvin,5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",TRANSLATION,album,2020-11-02,day,72,True,214854,1,1,USSM11912430,https://open.spotify.com/track/5NyS3oxTlos3Agl2YtZwrC,,,,,,,,,,,,,,False
2020,51,"""Heart on Ice""",Rod Wave,heart on ice,rod wave,rod wave,591ks2A0o7ratTpiRdI7M6,Heart On Ice,Rod Wave,PTSD,album,2019-06-14,day,71,True,159669,1,4,USUYG1257043,https://open.spotify.com/track/591ks2A0o7ratTpiRdI7M6,,,,,,,,,,,,,,False
2020,52,"""Nobody but You""",Blake Shelton and Gwen Stefani,nobody but you,blake shelton and gwen stefani,blake shelton and gwen stefani,5M8goiFYynmNxhueYW6grR,Nobody But You (Duet with Gwen Stefani),"Blake Shelton, Gwen Stefani",Fully Loaded: God's Country,compilation,2019-12-13,day,62,False,194866,1,3,USWB11902679,https://open.spotify.com/track/5M8goiFYynmNxhueYW6grR,,,,,,,,,,,,,,False
2020,53,"""Trampoline""",Shaed,trampoline,shaed,shaed,1mKpVnVljs4lu1vKlqREoV,Trampoline,"SHAED, ZAYN",Once Upon A Time,single,2020-12-11,day,7,False,184280,1,3,QZ47A1900210,https://open.spotify.com/track/1mKpVnVljs4lu1vKlqREoV,,,,,,,,,,,,,,False
2020,54,"""Come & Go""",Juice Wrld and Marshmello,come & go,juice wrld and marshmello,juice wrld and marshmello,2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello),"Juice WRLD, Marshmello",Legends Never Die,album,2020-07-10,day,78,True,205484,1,12,USUG12001904,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,,,,,,,,,,,,,,False
2020,55,"""Truth Hurts""",Lizzo,truth hurts,lizzo,lizzo,530ujT8jz9xL32dAZJ9h5R,Truth Hurts,Lizzo,First Year Vibes,compilation,2020-10-05,day,6,True,173325,1,17,USAT21703896,https://open.spotify.com/track/530ujT8jz9xL32dAZJ9h5R,,,,,,,,,,,,,,False
2020,56,"""If the World Was Ending""",JP Saxe featuring Julia Michaels,if the world was ending,jp saxe featuring julia michaels,jp saxe,5Lp9GcZAY7H2M2NjIS3Cdn,If The World Was Ending - Spanglish Version,"JP Saxe, Evaluna Montaner",If The World Was Ending (Spanglish Version),single,2020-04-03,day,55,False,211280,1,1,USQX91903808,https://open.spotify.com/track/5Lp9GcZAY7H2M2NjIS3Cdn,,,,,,,,,,,,,,False
2020,57,"""We Paid""",Lil Baby and 42 Dugg,we paid,lil baby and 42 dugg,lil baby and 42 dugg,6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),"Lil Baby, 42 Dugg",My Turn (Deluxe),album,2020-05-01,day,75,True,181929,1,26,USUG12000092,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,,,,,,,,,,,,,,False
2020,58,"""Yummy""",Justin Bieber,yummy,justin bieber,justin bieber,16wAOAZ2OkqoIDN7TpChjR,Yummy,Justin Bieber,Changes,album,2020-02-14,day,70,False,208520,1,5,USUM71923046,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,,,,,,,,,,,,,,False
2020,59,"""One Man Band""",Old Dominion,one man band,old dominion,old dominion,3mfg4z3URdPF6WuPt7Nro9,One Man Band,Old Dominion,One Man Band - Medley,album,2020-09-16,day,31,False,186240,1,1,USRN11800147,https://open.spotify.com/track/3mfg4z3URdPF6WuPt7Nro9,,,,,,,,,,,,,,False
2020,60,"""Got What I Got""",Jason Aldean,got what i got,jason aldean,jason aldean,4TCc369aRPRubv1m8R1TBG,Got What I Got,Jason Aldean,9,album,2019-11-22,day,70,False,178146,1,5,QMRSZ1901461,https://open.spotify.com/track/4TCc369aRPRubv1m8R1TBG,,,,,,,,,,,,,,False
2020,61,"""Sunday Best""",Surfaces,sunday best,surfaces,surfaces,7zB8DfYgzckTxYdcLC29hu,Sunday Best,Surfaces,Sunday Best (Japan Exclusive),album,2020-11-04,day,34,False,158638,1,1,TCAEA1802695,https://open.spotify.com/track/7zB8DfYgzckTxYdcLC29hu,,,,,,,,,,,,,,False
2020,63,"""Bandit""",Juice Wrld and YoungBoy Never Broke Again,bandit,juice wrld and youngboy never broke again,juice wrld and youngboy never broke again,1oWM79mUVdZGCGYjSirHZR,Bandit (with YoungBoy Never Broke Again),"Juice WRLD, YoungBoy Never Broke Again",Death Race For Love (Bonus Track Version),album,2019-03-08,day,76,True,189322,1,11,USUG11903492,https://open.spotify.com/track/1oWM79mUVdZGCGYjSirHZR,,,,,,,,,,,,,,False
2020,64,"""Party Girl""",StaySolidRocky,party girl,staysolidrocky,staysolidrocky,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,Party Girl,single,2020-04-21,day,73,True,147800,1,1,USSM12002247,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,,,,,,,,,,,,,,False
2020,65,"""Die from a Broken Heart""",Maddie & Tae,die from a broken heart,maddie & tae,maddie,3DA4SE262k6rdEtlHteNyq,Die From A Broken Heart,Maddie & Tae,The Way It Feels,album,2020-04-10,day,69,False,188320,1,10,USUM71805387,https://open.spotify.com/track/3DA4SE262k6rdEtlHteNyq,,,,,,,,,,,,,,False
2020,66,"""Popstar""",DJ Khaled featuring Drake,popstar,dj khaled featuring drake,dj khaled,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),"DJ Khaled, Drake",POPSTAR (feat. Drake),single,2020-07-17,day,69,True,200221,1,1,USSM12004501,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,,,,,,,,,,,,,,False
2020,67,"""All I Want for Christmas Is You""",Mariah Carey,all i want for christmas is you,mariah carey,mariah carey,4HldxXdg8tlzNrC5s45Smb,All I Want For Christmas Is You - Magical Christmas Mix,Mariah Carey,Mariah Carey's Magical Christmas Special (Apple TV+ Original Soundtrack),album,2020-12-11,day,36,False,269869,1,16,USQX92005056,https://open.spotify.com/track/4HldxXdg8tlzNrC5s45Smb,,,,,,,,,,,,,,False
2020,68,"""One of Them Girls""",Lee Brice,one of them girls,lee brice,lee brice,6uyiyatWPCqC59Mm4rO8xL,One Of Them Girls,Lee Brice,Hey World,album,2020-11-20,day,72,False,188893,1,2,USCRB1900135,https://open.spotify.com/track/6uyiyatWPCqC59Mm4rO8xL,,,,,,,,,,,,,,False
2020,69,"""Hard to Forget""",Sam Hunt,hard to forget,sam hunt,sam hunt,10xuH52YSXHWFwCaF1fsDd,Hard To Forget,Sam Hunt,SOUTHSIDE,album,2020-04-03,day,63,False,204760,1,2,USUM72002308,https://open.spotify.com/track/10xuH52YSXHWFwCaF1fsDd,,,,,,,,,,,,,,False
2020,70,"""One Margarita""",Luke Bryan,one margarita,luke bryan,luke bryan,1Y3TlYJNhIa7k4YAvFkJAB,One Margarita,Luke Bryan,Born Here Live Here Die Here,album,2020-08-07,day,66,False,193426,1,4,USUG12000522,https://open.spotify.com/track/1Y3TlYJNhIa7k4YAvFkJAB,,,,,,,,,,,,,,False
2020,71,"""Panini""",Lil Nas X,panini,lil nas x,lil nas x,6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,7,album,2019-06-21,day,67,False,114893,1,2,USSM11903948,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,,,,,,,,,,,,,,False
2020,72,"""Hot""",Young Thug featuring Gunna,hot,young thug featuring gunna,young thug,5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),"Young Thug, Gunna",So Much Fun,album,2019-08-16,day,71,True,193026,1,4,USAT21904711,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,,,,,,,,,,,,,,False
2020,73,"""I Hope You're Happy Now""",Carly Pearce and Lee Brice,i hope you're happy now,carly pearce and lee brice,carly pearce and lee brice,0Al3wN3keprGTSgG8NBwjr,I Hope You’re Happy Now,"Carly Pearce, Lee Brice",Carly Pearce,album,2020-02-14,day,71,False,198688,1,3,USCJY1944081,https://open.spotify.com/track/0Al3wN3keprGTSgG8NBwjr,,,,,,,,,,,,,,False
2020,74,"""Emotionally Scarred""",Lil Baby,emotionally scarred,lil baby,lil baby,7ge7BHazYbVKi8qyZUX1Bm,Emotionally Scarred,Lil Baby,My Turn,album,2020-02-28,day,73,True,197529,1,8,USUG12000034,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,,,,,,,,,,,,,,False
2020,75,"""Suicidal""",YNW Melly featuring Juice Wrld,suicidal,ynw melly featuring juice wrld,ynw melly,4S2uhQE8L9V6p7rj7SiauJ,Suicidal (feat. Juice WRLD) - Remix,"YNW Melly, Juice WRLD",Suicidal (Remix) [feat. Juice WRLD],single,2020-03-13,day,74,True,225857,1,1,QMCE32000089,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,,,,,,,,,,,,,,False
2020,76,"""The Bigger Picture""",Lil Baby,the bigger picture,lil baby,lil baby,3HNWVQHXpW70ubsDhvnegu,The Bigger Picture,Lil Baby,My Turn (Deluxe),album,2020-10-01,day,62,True,252728,1,27,USUG12001660,https://open.spotify.com/track/3HNWVQHXpW70ubsDhvnegu,,,,,,,,,,,,,,False
2020,77,"""Only Human""",Jonas Brothers,only human,jonas brothers,jonas brothers,71HnWSotFr3NBhs0HLBekT,Only Human,Jonas Brothers,Liburan Bareng,compilation,2020-11-20,day,16,False,183000,1,12,USUG11901281,https://open.spotify.com/track/71HnWSotFr3NBhs0HLBekT,,,,,,,,,,,,,,False
2020,79,"""Sum 2 Prove""",Lil Baby,sum 2 prove,lil baby,lil baby,5f4Hy5mw5SRaUgXX9c6P5S,Sum 2 Prove,Lil Baby,My Turn,album,2020-02-28,day,76,True,205760,1,13,USUG11902886,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,,,,,,,,,,,,,,False
2020,80,"""Stuck with U""",Ariana Grande and Justin Bieber,stuck with u,ariana grande and justin bieber,ariana grande and justin bieber,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,single,2020-05-08,day,82,False,228482,1,1,USUM72009644,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,,,,,,,,,,,,,,False
2020,81,"""Mood Swings""",Pop Smoke featuring Lil Tjay,mood swings,pop smoke featuring lil tjay,pop smoke,5l0uFjA731wPYH8CkR7K1Y,Mood Swings,"Pop Smoke, Lil Tjay",Shoot For The Stars Aim For The Moon,album,2020-07-03,day,76,True,213333,1,13,USUM72013632,https://open.spotify.com/track/5l0uFjA731wPYH8CkR7K1Y,,,,,,,,,,,,,,False
2020,82,"""You Should Be Sad""",Halsey,you should be sad,halsey,halsey,7lidXGPXPYLNThITAOTlkK,You should be sad,Halsey,Manic,album,2020-01-17,day,71,True,205473,1,4,USUM71918343,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,,,,,,,,,,,,,,False
2020,83,"""Dior""",Pop Smoke,dior,pop smoke,pop smoke,0PXgvNrEGnyG2lJHiTtxUG,Dior,Pop Smoke,Meet The Woo 2,album,2020-02-07,day,39,True,216386,1,12,USUM71914275,https://open.spotify.com/track/0PXgvNrEGnyG2lJHiTtxUG,,,,,,,,,,,,,,False
2020,84,"""Supalonely""",Benee featuring Gus Dapperton,supalonely,benee featuring gus dapperton,benee,0hVZCUZKWsWFU6i5zlRZZr,Supalonely (Lownely),BENEE,Supalonely (Lownely),single,2020-05-05,day,39,True,199308,1,1,USUM72009234,https://open.spotify.com/track/0hVZCUZKWsWFU6i5zlRZZr,,,,,,,,,,,,,,False
2020,85,"""Even Though I'm Leaving""",Luke Combs,even though i'm leaving,luke combs,luke combs,5JpI6jI6wKwk0wZJ6VN75b,Even Though I'm Leaving,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),album,2020-10-23,day,51,False,225253,1,3,US6XF1700254,https://open.spotify.com/track/5JpI6jI6wKwk0wZJ6VN75b,,,,,,,,,,,,,,False
2020,86,"""The Scotts""",The Scotts (Travis Scott and Kid Cudi),the scotts,the scotts (travis scott and kid cudi),the scotts (travis scott and kid cudi),39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,single,2020-04-24,day,72,True,165977,1,1,USSM12002217,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,,,,,,,,,,,,,,False
2020,87,"""Juicy""",Doja Cat and Tyga,juicy,doja cat and tyga,doja cat and tyga,7f5trao56t7sB7f14QDTmp,Juicy,"Doja Cat, Tyga",Hot Pink,album,2019-11-07,day,72,True,203093,1,12,USRC11901510,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,,,,,,,,,,,,,,False
2020,88,"""Be Like That""","Kane Brown, Swae Lee and Khalid",be like that,"kane brown, swae lee and khalid","kane brown, swae lee and khalid",5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,"Kane Brown, Swae Lee, Khalid",Be Like That (feat. Swae Lee & Khalid),single,2020-07-10,day,68,False,191406,1,1,USRN11900133,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,,,,,,,,,,,,,,False
2020,90,"""Rags2Riches""",Rod Wave featuring ATR Son Son,rags2riches,rod wave featuring atr son son,rod wave,40TPiJpvwGIyvPjJMDTKfy,Rags2Riches 2 (feat. Lil Baby),"Rod Wave, Lil Baby",Pray 4 Love (Deluxe),album,2020-08-07,day,67,True,235987,1,19,USLD91728036,https://open.spotify.com/track/40TPiJpvwGIyvPjJMDTKfy,,,,,,,,,,,,,,False
2020,91,"""Bluebird""",Miranda Lambert,bluebird,miranda lambert,miranda lambert,5kLMdUTCdzBSeN8EDlkbpn,Bluebird - Acoustic,Miranda Lambert,Bluebird (Acoustic),single,2020-06-12,day,40,False,220637,1,1,US6XF2000132,https://open.spotify.com/track/5kLMdUTCdzBSeN8EDlkbpn,,,,,,,,,,,,,,False
2020,92,"""Wishing Well""",Juice Wrld,wishing well,juice wrld,juice wrld,2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice WRLD,Legends Never Die,album,2020-07-10,day,79,True,194621,1,15,USUG12001905,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,,,,,,,,,,,,,,False
2020,93,"""Does to Me""",Luke Combs featuring Eric Church,does to me,luke combs featuring eric church,luke combs,5YL4b69ecFCG6bfZIY2lI7,Does To Me (feat. Eric Church),"Luke Combs, Eric Church",What You See Ain't Always What You Get (Deluxe Edition),album,2020-10-23,day,47,False,223760,1,13,US6XF1700272,https://open.spotify.com/track/5YL4b69ecFCG6bfZIY2lI7,,,,,,,,,,,,,,False
2020,94,"""Pussy Fairy (OTW)""",Jhené Aiko,pussy fairy (otw),jhené aiko,jhené aiko,48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),Jhené Aiko,P*$$Y Fairy (OTW),single,2020-01-17,day,65,True,181860,1,1,USUM72000367,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV,,,,,,,,,,,,,,False
2020,95,"""ILY (I Love You Baby)""",Surf Mesa featuring Emilee,ily (i love you baby),surf mesa featuring emilee,surf mesa,6hH6nnLtQenuEaSbcmctjT,ily (i love you baby),"Surf Mesa, Emilee",Todays Hits,compilation,2020-10-30,day,10,False,181071,1,1,QZJRC1945204,https://open.spotify.com/track/6hH6nnLtQenuEaSbcmctjT,,,,,,,,,,,,,,False
2020,96,"""More Than My Hometown""",Morgan Wallen,more than my hometown,morgan wallen,morgan wallen,7ydtOBinfFkpBaXG6lZdtT,More Than My Hometown,Morgan Wallen,More Than My Hometown,single,2020-04-17,day,36,False,216573,1,1,QZ22S1800117,https://open.spotify.com/track/7ydtOBinfFkpBaXG6lZdtT,,,,,,,,,,,,,,False
2020,97,"""Lovin' on You""",Luke Combs,lovin' on you,luke combs,luke combs,0IyIAxDXYOJMHLsTLrbOfy,Lovin' On You,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),album,2020-10-23,day,49,False,195093,1,4,US6XF1700261,https://open.spotify.com/track/0IyIAxDXYOJMHLsTLrbOfy,,,,,,,,,,,,,,False
2020,98,"""Said Sum""",Moneybagg Yo,said sum,moneybagg yo,moneybagg yo,3sKz6Sd72K0ofPWcJPPk6H,Said Sum,Moneybagg Yo,Code Red,album,2020-09-18,day,69,True,155168,1,3,USUM72012998,https://open.spotify.com/track/3sKz6Sd72K0ofPWcJPPk6H,,,,,,,,,,,,,,False
2020,99,"""Slide""",H.E.R. featuring YG,slide,h.e.r. featuring yg,h.e.r.,6iQVAPkEWKWe1brikmruoE,Slide (Live At VEVO),H.E.R.,Slide (Live At VEVO),single,2020-04-03,day,19,False,207189,1,1,USRC12000903,https://open.spotify.com/track/6iQVAPkEWKWe1brikmruoE,,,,,,,,,,,,,,False
2020,100,"""Walk Em Down""",NLE Choppa featuring Roddy Ricch,walk em down,nle choppa featuring roddy ricch,nle choppa,1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),"NLE Choppa, Roddy Ricch",Top Shotta,album,2020-08-07,day,73,True,173288,1,6,USWB12000247,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf,,,,,,,,,,,,,,False
2021,1,"""Levitating""",Dua Lipa,levitating,dua lipa,dua lipa,41z2bSbbtJ9wiIee4RXdi5,Levitating,Dua Lipa,Future Nostalgia (The Moonlight Edition),album,2021-02-11,day,53,False,203807,1,5,GBAHT1901299,https://open.spotify.com/track/41z2bSbbtJ9wiIee4RXdi5,,,,,,,,,,,,,,False
2021,2,"""Save Your Tears""",The Weeknd and Ariana Grande,save your tears,the weeknd and ariana grande,the weeknd and ariana grande,1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,"The Weeknd, Ariana Grande",After Hours (Deluxe),album,2020-03-20,day,85,False,191013,1,18,USUG12101839,https://open.spotify.com/track/1oFAF1hdPOickyHgbuRjyX,,,,,,,,,,,,,,False
2021,3,"""Blinding Lights""",The Weeknd,blinding lights,the weeknd,the weeknd,0djfvA3c8AxxlQolu6zn6K,Blinding Lights,The Weeknd,The Highlights,compilation,2021-02-05,day,45,False,200045,1,2,USUG11904206,https://open.spotify.com/track/0djfvA3c8AxxlQolu6zn6K,,,,,,,,,,,,,,False
2021,5,"""Good 4 U""",Olivia Rodrigo,good 4 u,olivia rodrigo,olivia rodrigo,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,SOUR,album,2021-05-21,day,85,True,178146,1,6,USUG12101245,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,,,,,,,,,,,,,,False
2021,6,"""Kiss Me More""",Doja Cat featuring SZA,kiss me more,doja cat featuring sza,doja cat,3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),"Doja Cat, SZA",Planet Her,album,2021-06-25,day,87,True,208666,1,14,USRC12100543,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,,,,,,,,,,,,,,False
2021,7,"""Leave the Door Open""",Silk Sonic (Bruno Mars and Anderson .Paak),leave the door open,silk sonic (bruno mars and anderson .paak),silk sonic (bruno mars and anderson .paak),02VBYrHfVwfEWXk5DXyf0T,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",An Evening With Silk Sonic,album,2021-11-11,day,86,False,242096,1,2,USAT22100906,https://open.spotify.com/track/02VBYrHfVwfEWXk5DXyf0T,,,,,,,,,,,,,,False
2021,8,"""Drivers License""",Olivia Rodrigo,drivers license,olivia rodrigo,olivia rodrigo,5wANPM4fQCJwkGd4rN57mH,drivers license,Olivia Rodrigo,SOUR,album,2021-05-21,day,87,True,242013,1,3,USUG12004749,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,,,,,,,,,,,,,,False
2021,9,"""Montero (Call Me by Your Name)""",Lil Nas X,montero (call me by your name),lil nas x,lil nas x,1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO,album,2021-09-17,day,76,True,137704,1,1,USSM12100531,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,,,,,,,,,,,,,,False
2021,11,"""Butter""",BTS,butter,bts,bts,1mWdTewIgB3gtBM3TOSFhB,Butter,BTS,"Butter (Hotter, Sweeter, Cooler)",single,2021-06-04,day,71,False,164441,1,1,QM6MZ2156864,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB,,,,,,,,,,,,,,False
2021,12,"""Stay""",The Kid Laroi and Justin Bieber,stay,the kid laroi and justin bieber,the kid laroi and justin bieber,567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",F*CK LOVE 3+: OVER YOU,album,2021-07-27,day,83,True,141805,1,3,USSM12103949,https://open.spotify.com/track/567e29TDzLwZwfDuEpGTwo,,,,,,,,,,,,,,False
2021,13,"""Deja Vu""",Olivia Rodrigo,deja vu,olivia rodrigo,olivia rodrigo,6HU7h9RYOaPRFeh0R3UeAr,deja vu,Olivia Rodrigo,SOUR,album,2021-05-21,day,88,True,215506,1,5,USUG12101240,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,,,,,,,,,,,,,,False
2021,14,"""Positions""",Ariana Grande,positions,ariana grande,ariana grande,3DFnLXa69NVlOjbhTbXXNn,positions,Ariana Grande,Positions (Deluxe),album,2021-02-19,day,59,True,172324,1,12,USUM72019412,https://open.spotify.com/track/3DFnLXa69NVlOjbhTbXXNn,,,,,,,,,,,,,,False
2021,15,"""Bad Habits""",Ed Sheeran,bad habits,ed sheeran,ed sheeran,3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,=,album,2021-10-25,day,84,False,230746,1,4,GBAHS2100318,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d,,,,,,,,,,,,,,False
2021,16,"""Heat Waves""",Glass Animals,heat waves,glass animals,glass animals,1K2RnVhm3eauKnA8PAcPu1,Heat Waves - Slowed,Glass Animals,Heat Waves (Expansion Pack),single,2021-03-21,day,69,False,262248,1,2,GBUM72200418,https://open.spotify.com/track/1K2RnVhm3eauKnA8PAcPu1,,,,,,,,,,,,,,False
